Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-03-13,USD,0,10000,0,0
2026-03-13,USD,10000,,3.140,-0.5
2026-03-13,AED,0,35000,0,0
2026-03-13,AED,35000,,2.638,-0.75
2026-03-13,AUD,0,15000,0,0
2026-03-13,AUD,15000,150000,3.317,-0.5
2026-03-13,AUD,150000,,3.567,-0.25
2026-03-13,CAD,0,13000,0,0
2026-03-13,CAD,13000,,1.604,-0.5
2026-03-13,CHF,0,100000,0,0
2026-03-13,CHF,100000,,-0.562,-0.25
2026-03-13,CNH,0,70000,0,0
2026-03-13,CNH,70000,,0.50,0
2026-03-13,CZK,0,250000,0,0
2026-03-13,CZK,250000,,1.333,-2
2026-03-13,DKK,0,75000,0,0
2026-03-13,DKK,75000,,0.967,-0.5
2026-03-13,EUR,0,10000,0,0
2026-03-13,EUR,10000,,1.468,-0.5
2026-03-13,GBP,0,8000,0,0
2026-03-13,GBP,8000,,3.238,-0.5
2026-03-13,HKD,0,78000,0,0
2026-03-13,HKD,78000,,0.620,-0.75
2026-03-13,HUF,0,3500000,0,0
2026-03-13,HUF,3500000,,3.076,-3
2026-03-13,ILS,,,0,0
2026-03-13,INR,,,0,0
2026-03-13,JPY,0,5000000,0,0
2026-03-13,JPY,5000000,,0.392,-0.25
2026-03-13,KRW,0,12000000,0,0
2026-03-13,KRW,12000000,,1.000,-1.5
2026-03-13,MXN,0,200000,0,0
2026-03-13,MXN,200000,,1.593,-4
2026-03-13,NOK,0,100000,0,0
2026-03-13,NOK,100000,,1.772,-2
2026-03-13,NZD,0,15000,0,0
2026-03-13,NZD,15000,,0.000,-2.5
2026-03-13,PLN,0,400000,0,0
2026-03-13,PLN,400000,,1.845,-2
2026-03-13,RON,0,50000,0,0
2026-03-13,RON,50000,,3.398,-2
2026-03-13,RUB,,,0,0
2026-03-13,SAR,0,35000,0,0
2026-03-13,SAR,35000,,2.708,-0.75
2026-03-13,SEK,0,110000,0,0
2026-03-13,SEK,110000,,1.103,-0.5
2026-03-13,SGD,0,14000,0,0
2026-03-13,SGD,14000,,0.082,-1
2026-03-13,TRY,0,250000,0,0
2026-03-13,TRY,250000,,5,0
2026-03-13,ZAR,0,150000,0,0
2026-03-13,ZAR,150000,,5.701,-1
