Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-05-19,USD,0,10000,0,0
2026-05-19,USD,10000,,3.130,-0.5
2026-05-19,AED,0,35000,0,0
2026-05-19,AED,35000,,2.873,-0.75
2026-05-19,AUD,0,15000,0,0
2026-05-19,AUD,15000,150000,3.833,-0.5
2026-05-19,AUD,150000,,4.083,-0.25
2026-05-19,CAD,0,13000,0,0
2026-05-19,CAD,13000,,1.572,-0.5
2026-05-19,CHF,0,100000,0,0
2026-05-19,CHF,100000,,-0.604,-0.25
2026-05-19,CNH,0,70000,0,0
2026-05-19,CNH,70000,,0.50,0
2026-05-19,CZK,0,250000,0,0
2026-05-19,CZK,250000,,1.263,-2
2026-05-19,DKK,0,75000,0,0
2026-05-19,DKK,75000,,0.995,-0.5
2026-05-19,EUR,0,10000,0,0
2026-05-19,EUR,10000,,1.381,-0.5
2026-05-19,GBP,0,8000,0,0
2026-05-19,GBP,8000,,3.185,-0.5
2026-05-19,HKD,0,78000,0,0
2026-05-19,HKD,78000,,1.684,-0.75
2026-05-19,HUF,0,3500000,0,0
2026-05-19,HUF,3500000,,2.250,-3
2026-05-19,ILS,,,0,0
2026-05-19,INR,,,0,0
2026-05-19,JPY,0,5000000,0,0
2026-05-19,JPY,5000000,,0.340,-0.25
2026-05-19,KRW,0,12000000,0,0
2026-05-19,KRW,12000000,,1.000,-1.5
2026-05-19,MXN,0,200000,0,0
2026-05-19,MXN,200000,,2.554,-4
2026-05-19,NOK,0,100000,0,0
2026-05-19,NOK,100000,,2.020,-2
2026-05-19,NZD,0,15000,0,0
2026-05-19,NZD,15000,,0.000,-2.5
2026-05-19,PLN,0,400000,0,0
2026-05-19,PLN,400000,,1.677,-2
2026-05-19,RON,0,50000,0,0
2026-05-19,RON,50000,,3.224,-2
2026-05-19,RUB,,,0,0
2026-05-19,SAR,0,35000,0,0
2026-05-19,SAR,35000,,3.172,-0.75
2026-05-19,SEK,0,110000,0,0
2026-05-19,SEK,110000,,1.083,-0.5
2026-05-19,SGD,0,14000,0,0
2026-05-19,SGD,14000,,0.290,-1
2026-05-19,TRY,0,250000,0,0
2026-05-19,TRY,250000,,5,0
2026-05-19,ZAR,0,150000,0,0
2026-05-19,ZAR,150000,,5.658,-1
