Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-06-06,USD,0,10000,0,0
2026-06-06,USD,10000,,3.120,-0.5
2026-06-06,AED,0,35000,0,0
2026-06-06,AED,35000,,2.835,-0.75
2026-06-06,AUD,0,15000,0,0
2026-06-06,AUD,15000,150000,3.904,-0.5
2026-06-06,AUD,150000,,4.154,-0.25
2026-06-06,CAD,0,13000,0,0
2026-06-06,CAD,13000,,1.737,-0.5
2026-06-06,CHF,0,100000,0,0
2026-06-06,CHF,100000,,-0.387,-0.25
2026-06-06,CNH,0,70000,0,0
2026-06-06,CNH,70000,,0.50,0
2026-06-06,CZK,0,250000,0,0
2026-06-06,CZK,250000,,1.358,-2
2026-06-06,DKK,0,75000,0,0
2026-06-06,DKK,75000,,1.079,-0.5
2026-06-06,EUR,0,10000,0,0
2026-06-06,EUR,10000,,1.492,-0.5
2026-06-06,GBP,0,8000,0,0
2026-06-06,GBP,8000,,3.249,-0.5
2026-06-06,HKD,0,78000,0,0
2026-06-06,HKD,78000,,1.236,-0.75
2026-06-06,HUF,0,3500000,0,0
2026-06-06,HUF,3500000,,2.967,-3
2026-06-06,ILS,,,0,0
2026-06-06,INR,,,0,0
2026-06-06,JPY,0,5000000,0,0
2026-06-06,JPY,5000000,,0.410,-0.25
2026-06-06,KRW,0,12000000,0,0
2026-06-06,KRW,12000000,,1.530,-1.5
2026-06-06,MXN,0,200000,0,0
2026-06-06,MXN,200000,,2.604,-4
2026-06-06,NOK,0,100000,0,0
2026-06-06,NOK,100000,,2.209,-2
2026-06-06,NZD,0,15000,0,0
2026-06-06,NZD,15000,,0.000,-2.5
2026-06-06,PLN,0,400000,0,0
2026-06-06,PLN,400000,,1.740,-2
2026-06-06,RON,0,50000,0,0
2026-06-06,RON,50000,,3.361,-2
2026-06-06,RUB,,,0,0
2026-06-06,SAR,0,35000,0,0
2026-06-06,SAR,35000,,2.707,-0.75
2026-06-06,SEK,0,110000,0,0
2026-06-06,SEK,110000,,1.173,-0.5
2026-06-06,SGD,0,14000,0,0
2026-06-06,SGD,14000,,0.000,-1
2026-06-06,TRY,0,250000,0,0
2026-06-06,TRY,250000,,5,0
2026-06-06,ZAR,0,150000,0,0
2026-06-06,ZAR,150000,,5.638,-1
