Date,Currency,TierLow,TierHigh,Rate,BenchmarkDiff
2026-06-01,USD,0,10000,0,0
2026-06-01,USD,10000,,3.120,-0.5
2026-06-01,AED,0,35000,0,0
2026-06-01,AED,35000,,2.676,-0.75
2026-06-01,AUD,0,15000,0,0
2026-06-01,AUD,15000,150000,3.671,-0.5
2026-06-01,AUD,150000,,3.921,-0.25
2026-06-01,CAD,0,13000,0,0
2026-06-01,CAD,13000,,1.552,-0.5
2026-06-01,CHF,0,100000,0,0
2026-06-01,CHF,100000,,-0.446,-0.25
2026-06-01,CNH,0,70000,0,0
2026-06-01,CNH,70000,,0.50,0
2026-06-01,CZK,0,250000,0,0
2026-06-01,CZK,250000,,1.348,-2
2026-06-01,DKK,0,75000,0,0
2026-06-01,DKK,75000,,1.073,-0.5
2026-06-01,EUR,0,10000,0,0
2026-06-01,EUR,10000,,1.431,-0.5
2026-06-01,GBP,0,8000,0,0
2026-06-01,GBP,8000,,3.228,-0.5
2026-06-01,HKD,0,78000,0,0
2026-06-01,HKD,78000,,1.509,-0.75
2026-06-01,HUF,0,3500000,0,0
2026-06-01,HUF,3500000,,2.879,-3
2026-06-01,ILS,,,0,0
2026-06-01,INR,,,0,0
2026-06-01,JPY,0,5000000,0,0
2026-06-01,JPY,5000000,,0.320,-0.25
2026-06-01,KRW,0,12000000,0,0
2026-06-01,KRW,12000000,,1.000,-1.5
2026-06-01,MXN,0,200000,0,0
2026-06-01,MXN,200000,,2.664,-4
2026-06-01,NOK,0,100000,0,0
2026-06-01,NOK,100000,,2.110,-2
2026-06-01,NZD,0,15000,0,0
2026-06-01,NZD,15000,,0.000,-2.5
2026-06-01,PLN,0,400000,0,0
2026-06-01,PLN,400000,,1.757,-2
2026-06-01,RON,0,50000,0,0
2026-06-01,RON,50000,,3.198,-2
2026-06-01,RUB,,,0,0
2026-06-01,SAR,0,35000,0,0
2026-06-01,SAR,35000,,2.954,-0.75
2026-06-01,SEK,0,110000,0,0
2026-06-01,SEK,110000,,1.162,-0.5
2026-06-01,SGD,0,14000,0,0
2026-06-01,SGD,14000,,0.000,-1
2026-06-01,TRY,0,250000,0,0
2026-06-01,TRY,250000,,5,0
2026-06-01,ZAR,0,150000,0,0
2026-06-01,ZAR,150000,,5.285,-1
